677,1,6,0,0.0833333333333
678,1,4,1,0.0769230769231
679,0,0,0,0.0666666666667
680,1,2,0,0.1
681,1,14,2,0.0769230769231
682,1,2,0,0.0833333333333
683,1,4,4,0.0909090909091
684,1,6,1,0.1
685,1,1,0,0.0333333333333
686,1,13,2,0.0322580645161
687,1,4,0,0.0909090909091
688,1,1,0,0.0833333333333
689,1,11,4,0.0769230769231
690,1,5,2,0.0714285714286
691,1,4,1,0.0666666666667
692,1,4,0,0.0625
693,1,8,2,0.0588235294118
694,1,1,1,0.0555555555556
695,1,2,0,0.1
696,0,0,0,0.025
697,0,0,0,0.047619047619
698,0,0,0,0.0454545454545
699,1,5,0,0.0434782608696
700,1,3,1,0.0416666666667
701,0,0,0,0.04
702,1,4,0,0.0833333333333
703,1,3,1,0.037037037037
704,1,5,4,0.0357142857143
705,1,8,1,0.0322580645161
706,1,5,1,0.0333333333333
707,1,2,4,0.0434782608696
708,1,3,0,0.0454545454545
709,1,4,1,0.037037037037
710,1,4,3,0.0384615384615
711,0,0,0,0.1
712,1,3,1,0.0416666666667
713,1,1,1,0.0588235294118
714,1,5,3,0.0625
715,1,3,1,0.047619047619
716,0,0,0,0.0714285714286
717,1,1,1,0.0526315789474
718,0,0,0,0.0833333333333
719,1,3,0,0.0909090909091
720,1,16,0,0.0625
721,1,4,0,0.0666666666667
722,1,6,0,0.0714285714286
723,0,0,0,0.0909090909091
724,1,4,2,0.0833333333333
725,1,5,2,0.0909090909091
726,0,0,0,0.1
727,0,0,0,0.001
728,1,3,0,0.1
729,1,0,1,0.0909090909091
730,1,6,0,0.0833333333333
731,1,4,2,0.0769230769231
732,1,4,1,0.1
733,0,0,0,0.0833333333333
734,1,5,3,0.0625
735,1,7,3,0.0588235294118
736,1,5,0,0.0555555555556
737,1,1,0,0.0769230769231
738,1,6,1,0.0769230769231
739,1,27,18,0.1
740,1,3,0,0.0666666666667
741,0,0,0,0.1
742,0,0,0,0.0769230769231
743,1,3,0,0.1
744,1,2,1,0.0909090909091
745,1,1,0,0.1
746,0,0,0,0.001
747,1,4,0,0.1
748,0,0,0,0.0909090909091
749,1,0,1,0.0833333333333
750,0,0,0,0.0769230769231
751,0,0,0,0.1
752,1,5,0,0.0666666666667
753,1,9,0,0.0714285714286
754,1,4,0,0.0769230769231
755,1,2,1,0.0833333333333
756,1,10,5,0.0909090909091
757,1,12,1,0.1
758,0,0,0,0.001
759,0,0,0,0.1
760,1,4,0,0.0909090909091
761,1,10,1,0.0833333333333
762,1,4,3,0.0909090909091
763,1,9,4,0.0714285714286
764,1,1,0,0.0666666666667
765,1,7,2,0.1
766,1,0,2,0.0909090909091
767,0,0,0,0.0833333333333
768,0,0,0,0.0769230769231
769,1,2,0,0.1
770,1,1,0,0.1
771,1,2,0,0.0769230769231
772,0,0,0,0.1
773,0,0,0,0.0416666666667
774,1,11,2,0.04
775,0,0,0,0.0384615384615
776,1,1,2,0.04
777,1,6,0,0.1
778,0,0,0,0.0833333333333
779,1,1,0,0.0454545454545
780,1,3,0,0.0714285714286
781,1,7,2,0.0666666666667
782,1,3,0,0.0625
783,1,8,1,0.0555555555556
784,0,0,0,0.0833333333333
785,1,5,0,0.0625
786,0,0,0,0.0666666666667
787,0,0,0,0.0714285714286
788,0,0,0,0.0769230769231
789,1,1,0,0.0833333333333
790,0,0,0,0.0909090909091
791,1,9,0,0.1
792,0,0,0,0.001
793,0,0,0,0.001
794,1,4,0,0.1
795,0,0,0,0.0909090909091
796,1,3,0,0.0909090909091
797,1,3,2,0.0909090909091
798,1,5,0,0.1
799,0,0,0,0.001
800,0,0,0,0.001
801,1,7,3,0.1
802,0,0,0,0.0909090909091
803,1,6,1,0.0833333333333
804,1,1,0,0.0769230769231
805,1,1,1,0.0714285714286
806,1,6,0,0.0666666666667
807,1,4,2,0.1
808,0,0,0,0.1
809,1,12,4,0.0909090909091
810,1,3,1,0.0909090909091
811,1,2,0,0.1
812,0,0,0,0.001
813,1,3,1,0.1
814,1,3,0,0.0909090909091
815,1,4,3,0.0833333333333
816,1,4,4,0.0833333333333
817,1,6,0,0.0909090909091
818,1,10,1,0.1
819,0,0,0,0.001
820,0,0,0,0.1
821,1,9,1,0.0909090909091
822,1,11,1,0.0833333333333
823,1,5,1,0.0769230769231
824,1,8,0,0.0714285714286
825,1,2,2,0.0666666666667
826,0,0,0,0.0909090909091
827,1,1,1,0.0833333333333
828,0,0,0,0.1
829,1,2,2,0.0588235294118
830,0,0,0,0.0833333333333
831,1,8,2,0.047619047619
832,1,10,3,0.0454545454545
833,1,9,5,0.0434782608696
834,0,0,0,0.0416666666667
835,1,3,1,0.1
836,0,0,0,0.1
837,1,4,0,0.0454545454545
838,1,1,2,0.047619047619
839,1,1,1,0.1
840,1,4,0,0.0714285714286
841,1,2,2,0.0555555555556
842,1,1,0,0.0588235294118
843,1,16,0,0.0909090909091
844,1,5,1,0.1
845,0,0,0,0.0714285714286
846,1,1,1,0.1
847,1,1,0,0.0909090909091
848,0,0,0,0.1
849,1,1,1,0.1
850,0,0,0,0.001
851,0,0,0,0.1
852,1,3,1,0.0909090909091
853,0,0,0,0.0909090909091
854,1,4,2,0.0769230769231
855,1,5,0,0.0833333333333
856,0,0,0,0.0909090909091
857,1,1,0,0.1
858,0,0,0,0.001
859,1,3,1,0.1
860,1,5,1,0.0909090909091
861,0,0,0,0.0909090909091
862,1,7,2,0.1
863,1,1,0,0.0714285714286
864,1,4,0,0.1
865,1,3,1,0.0909090909091
866,1,2,3,0.0833333333333
867,1,5,1,0.0769230769231
868,1,5,0,0.0769230769231
869,1,10,7,0.0833333333333
870,1,2,1,0.0909090909091
871,0,0,0,0.1
872,0,0,0,0.001
873,1,1,1,0.1
874,1,5,1,0.0909090909091
875,0,0,0,0.1
876,0,0,0,0.1
877,1,8,3,0.0714285714286
878,1,4,0,0.0666666666667
879,1,7,2,0.1
880,1,2,0,0.0769230769231
881,0,0,0,0.0833333333333
882,1,4,0,0.0526315789474
883,1,9,1,0.05
884,1,3,0,0.047619047619
885,0,0,0,0.0454545454545
886,1,2,7,0.0454545454545
887,0,0,0,0.0833333333333
888,1,2,1,0.05
889,0,0,0,0.0526315789474
890,1,2,0,0.1
891,1,1,0,0.0625
892,1,2,1,0.0625
893,1,11,5,0.0666666666667
894,0,0,0,0.0714285714286
895,1,4,0,0.0769230769231
896,1,6,0,0.0833333333333
897,1,5,0,0.0909090909091
898,1,2,2,0.1
899,0,0,0,0.0714285714286
900,1,1,0,0.047619047619
901,1,6,2,0.0909090909091
902,1,7,4,0.0909090909091
903,1,4,2,0.0555555555556
904,1,6,0,0.0588235294118
905,1,1,0,0.0625
906,1,8,2,0.0909090909091
907,0,0,0,0.0909090909091
908,0,0,0,0.1
909,0,0,0,0.0833333333333
910,1,2,0,0.1
911,0,0,0,0.1
912,0,0,0,0.001
913,0,0,0,0.1
914,1,6,0,0.1
915,1,8,2,0.0909090909091
916,1,2,2,0.0769230769231
917,0,0,0,0.1
918,1,4,0,0.0909090909091
919,1,2,0,0.1
920,1,2,0,0.0625
921,0,0,0,0.1
922,1,5,0,0.0526315789474
923,1,5,4,0.05
924,0,0,0,0.1
925,1,2,2,0.0454545454545
926,1,7,2,0.0434782608696
927,0,0,0,0.0769230769231
928,1,4,1,0.04
929,1,1,0,0.047619047619
930,1,1,0,0.0526315789474
931,0,0,0,0.0526315789474
932,1,0,1,0.1
933,1,5,0,0.0333333333333
934,1,10,3,0.0333333333333
935,1,3,2,0.03125
936,1,12,3,0.030303030303
937,1,3,1,0.030303030303
938,1,3,1,0.0833333333333
939,1,16,0,0.0285714285714
940,1,5,2,0.027027027027
941,0,0,0,0.027027027027
942,1,5,5,0.1
943,0,0,0,0.0909090909091
944,1,5,0,0.0833333333333
945,1,15,5,0.0277777777778
946,1,6,0,0.0285714285714
947,1,4,4,0.0294117647059
948,1,6,0,0.0625
949,1,9,1,0.03125
950,0,0,0,0.0555555555556
951,1,1,1,0.0526315789474
952,1,3,0,0.0344827586207
953,1,5,1,0.0588235294118
954,1,2,0,0.037037037037
955,1,2,0,0.0434782608696
956,1,5,3,0.04
957,0,0,0,0.1
958,1,4,0,0.0833333333333
959,1,10,1,0.0454545454545
